relativehumidity_2m,dewpoint_2m,windspeed_100m,winddirection_100m,Power/hour
44,39.0,5.68,206,0.4405
53,39.5,7.51,178,0.4245
55,39.2,8.6,181,0.4373
57,38.8,9.14,190,0.45
60,38.8,8.68,188,0.4628
62,38.3,8.16,187,0.4755
66,37.8,7.79,189,0.4883
65,37.7,7.13,195,0.501
64,37.8,6.57,193,0.5138
64,37.0,6.69,189,0.5265
62,35.5,6.44,186,0.5393
60,33.8,5.9,178,0.5521
57,32.4,5.65,193,0.5346
48,30.0,6.72,165,0.4871
47,31.6,5.7,165,0.4395
42,31.7,4.0,148,0.3919
41,33.6,3.42,142,0.3443
39,34.3,4.12,141,0.2967
35,33.2,4.62,141,0.2491
32,32.9,5.12,141,0.2758
36,34.5,5.88,138,0.3769
38,36.0,6.01,137,0.4779
42,39.0,6.66,139,0.579
48,40.5,6.94,137,0.68
53,40.3,8.45,140,0.781
47,37.3,8.62,142,0.8363
49,35.5,8.5,138,0.8458
50,34.6,8.32,145,0.8553
48,33.9,8.56,143,0.8648
49,33.6,7.68,141,0.8743
54,33.9,6.38,148,0.8838
56,34.0,6.21,147,0.8932
60,34.3,6.38,148,0.9027
74,37.5,7.53,130,0.9122
78,40.3,8.23,140,0.9217
80,42.4,8.45,154,0.9312
86,44.7,8.44,161,0.8693
84,44.9,7.79,167,0.736
80,46.4,8.53,170,0.6027
76,48.3,8.91,171,0.4694
69,48.7,7.41,178,0.3361
61,49.4,8.23,185,0.2028
55,49.4,9.81,192,0.0695
66,51.3,9.18,200,0.0809
66,51.0,10.24,206,0.2372
71,53.0,8.78,203,0.3934
69,52.2,10.59,188,0.5497
73,52.2,11.87,201,0.7059
79,52.0,9.15,196,0.8622
65,48.3,9.6,219,0.9275
78,49.2,9.48,222,0.902
67,46.0,9.81,240,0.8764
61,42.1,10.07,241,0.8508
63,41.5,9.8,241,0.8253
66,41.6,10.56,245,0.7997
70,42.2,10.66,241,0.7741
73,42.8,10.39,240,0.7486
75,43.2,9.57,244,0.723
79,43.8,9.17,256,0.6974
76,41.6,9.3,253,0.6718
80,40.1,7.49,251,0.6242
83,40.5,5.46,246,0.5543
75,39.7,6.24,235,0.4845
68,38.7,5.81,229,0.4147
62,39.1,5.52,235,0.3449
58,40.0,4.03,240,0.275
56,40.7,4.38,215,0.2052
53,41.1,3.08,257,0.2011
49,41.6,1.17,290,0.2627
57,41.1,4.85,68,0.3243
65,39.8,5.41,71,0.386
69,38.7,5.44,58,0.4476
77,37.2,7.2,38,0.5092
89,34.4,8.77,24,0.5557
87,33.1,7.93,34,0.5871
87,32.7,7.69,28,0.6185
93,34.0,8.46,33,0.6499
94,34.3,10.26,33,0.6813
95,34.3,11.29,35,0.7127
96,34.8,12.55,31,0.744
97,34.7,15.57,35,0.7754
96,34.7,14.57,44,0.8068
96,35.2,13.16,36,0.8382
97,35.8,11.72,13,0.8696
96,35.7,14.0,0,0.8657
93,35.3,12.54,347,0.8266
94,34.5,12.81,342,0.7874
90,32.9,11.63,335,0.7483
86,32.0,9.75,334,0.7091
84,31.3,7.46,328,0.67
75,32.2,6.29,314,0.6308
70,33.4,5.4,309,0.563
67,34.4,4.29,298,0.4666
65,35.3,4.3,271,0.3701
63,35.7,4.9,268,0.2736
64,36.0,3.4,268,0.1772
70,36.8,1.43,282,0.0807
77,36.6,3.3,256,0.0362
81,37.4,2.75,251,0.0436
87,38.4,2.06,241,0.051
85,37.4,2.66,236,0.0585
86,37.7,2.78,232,0.0659
86,37.8,4.19,230,0.0733
84,37.6,4.82,275,0.0807
89,37.2,3.1,291,0.0881
99,36.3,3.34,321,0.0955
100,34.0,3.95,351,0.1029
96,31.9,4.22,5,0.1104
96,31.3,3.4,24,0.1087
89,30.5,2.86,12,0.0979
83,30.0,2.47,21,0.0871
77,30.7,1.58,72,0.0762
72,31.2,1.41,98,0.0654
66,31.2,2.39,123,0.0546
62,31.8,3.68,135,0.0438
60,32.4,3.7,128,0.0534
68,31.4,3.98,115,0.0832
69,33.0,1.98,139,0.113
68,33.9,2.69,68,0.1429
67,34.6,3.93,105,0.1727
74,33.3,4.96,81,0.2026
83,31.3,5.48,75,0.2475
91,31.2,6.43,85,0.3074
91,31.7,6.81,100,0.3674
93,34.1,6.64,121,0.4273
94,35.9,6.93,134,0.4872
94,38.4,8.55,151,0.5472
93,41.7,8.8,179,0.6071
92,44.1,9.62,184,0.6671
92,44.4,8.5,189,0.727
92,44.0,8.12,190,0.787
92,44.2,8.33,185,0.8469
94,44.6,7.76,195,0.8845
93,45.9,9.22,204,0.8998
95,47.2,10.6,242,0.9152
94,44.1,9.37,259,0.9305
94,42.9,10.0,269,0.9458
84,41.1,9.64,275,0.9611
76,38.5,9.9,282,0.9764
72,33.9,11.73,289,0.9836
70,30.7,12.06,286,0.9827
68,30.2,13.85,292,0.9817
62,28.7,14.14,299,0.9808
62,28.5,15.26,299,0.9798
70,29.3,13.71,293,0.9789
74,28.7,13.11,295,0.9523
68,25.1,12.86,300,0.9
66,23.1,12.16,301,0.8478
63,21.5,12.58,307,0.7955
62,20.3,11.06,307,0.7432
60,18.6,10.95,309,0.6909
59,17.4,9.91,313,0.6387
57,15.9,9.06,312,0.5864
60,16.5,8.04,305,0.5341
62,15.9,7.32,302,0.4818
67,16.7,6.31,299,0.4296
73,17.8,5.32,286,0.3805
75,20.4,5.66,287,0.3347
61,19.3,4.05,290,0.2888
55,19.0,3.04,279,0.243
53,20.4,3.37,258,0.1971
50,21.4,3.22,244,0.1513
45,21.3,2.9,226,0.1054
41,21.8,3.94,207,0.1524
38,22.2,5.01,206,0.2923
35,22.0,5.87,203,0.4322
35,22.3,5.75,193,0.5721
36,22.6,5.94,193,0.712
39,24.0,7.76,187,0.8519
54,27.7,9.65,170,0.9245
61,28.4,11.32,177,0.9297
58,27.8,12.18,187,0.9349
58,28.1,12.71,190,0.9402
60,29.3,12.71,193,0.9454
62,30.6,12.94,197,0.9506
61,31.0,12.75,197,0.9559
59,30.2,12.11,200,0.9611
58,29.5,11.35,202,0.9663
57,28.7,11.01,201,0.9715
56,28.1,11.1,199,0.9768
55,27.6,11.58,197,0.9794
50,28.8,11.52,203,0.9793
48,30.2,11.45,199,0.9793
45,31.3,11.33,189,0.9792
41,32.6,11.23,194,0.9792
37,33.7,12.4,204,0.9791
35,34.8,13.22,203,0.9791
35,36.3,13.84,203,0.9793
36,37.6,13.78,209,0.9798
37,38.7,13.17,219,0.9804
39,39.8,12.54,221,0.9809
42,41.6,11.25,222,0.9814
46,42.2,9.83,211,0.9819
47,41.2,10.83,201,0.9591
46,41.1,11.52,211,0.9129
66,46.2,9.51,230,0.8666
85,49.7,10.04,235,0.8204
86,49.5,8.75,239,0.7742
87,48.5,9.04,252,0.728
83,45.2,8.03,265,0.6817
68,37.5,9.27,299,0.6355
58,30.3,9.65,287,0.5893
60,29.4,7.22,275,0.5431
57,28.0,6.41,273,0.4969
52,26.0,7.12,290,0.4862
59,27.6,7.16,297,0.5112
53,24.9,7.25,298,0.5361
51,24.6,7.32,292,0.5611
48,24.4,7.2,284,0.586
44,23.1,7.22,280,0.611
40,22.5,8.32,283,0.636
38,22.5,8.75,281,0.6594
35,21.3,8.69,282,0.6814
35,21.2,8.86,298,0.7034
47,22.4,4.9,358,0.7254
73,25.7,7.56,37,0.7473
74,25.6,6.81,40,0.7693
78,26.3,5.52,32,0.7652
76,25.3,5.73,29,0.7348
71,22.5,5.8,32,0.7045
75,23.0,5.24,24,0.6742
72,22.4,5.86,323,0.6439
58,16.8,7.05,342,0.6136
71,18.5,7.1,1,0.5833
63,15.2,6.31,357,0.553
58,13.1,6.89,332,0.5227
54,9.8,8.24,327,0.4923
53,8.6,7.9,322,0.462
52,8.4,7.57,326,0.4859
58,10.9,9.07,319,0.5639
61,14.6,9.18,336,0.642
64,14.8,10.54,355,0.72
60,13.0,10.78,353,0.798
57,11.8,10.48,347,0.8761
56,11.3,9.81,343,0.9541
54,11.0,9.49,343,0.978
53,10.8,9.66,344,0.9478
51,10.3,9.63,347,0.9176
52,11.4,9.73,348,0.8874
49,10.5,8.19,352,0.8572
47,8.9,7.84,354,0.827
55,10.8,5.9,349,0.7941
55,10.5,6.71,340,0.7585
54,10.0,6.72,330,0.723
48,8.2,7.36,329,0.6874
46,7.7,7.74,333,0.6518
49,8.5,7.65,333,0.6162
53,9.6,6.99,336,0.5807
58,11.0,6.32,337,0.5451
65,13.2,6.8,340,0.5095
72,15.2,6.36,336,0.474
78,17.0,6.24,338,0.4384
83,18.2,5.86,333,0.3948
85,20.5,6.13,334,0.343
75,21.7,4.88,332,0.2913
61,19.8,4.12,346,0.2395
44,14.6,4.73,347,0.1878
37,12.5,4.18,339,0.136
35,13.2,3.51,340,0.0843
34,13.9,3.18,332,0.0624
33,14.0,3.55,320,0.0702
32,13.7,3.76,310,0.0781
31,12.3,3.3,305,0.086
30,11.4,1.77,286,0.0938
36,13.9,0.92,167,0.1017
63,20.3,5.78,150,0.1436
72,21.1,6.25,173,0.2196
72,20.4,6.54,186,0.2955
69,19.3,7.34,197,0.3715
66,18.4,7.87,206,0.4475
63,17.7,7.91,212,0.5234
61,17.2,8.04,215,0.5994
58,16.3,8.18,219,0.6754
57,16.1,7.66,234,0.7513
58,17.0,7.29,228,0.8273
59,17.5,7.66,213,0.9033
58,17.6,7.83,208,0.9426
52,18.4,8.77,204,0.9453
49,20.0,9.18,196,0.9479
43,20.2,8.18,192,0.9506
42,21.0,7.96,195,0.9533
40,21.8,9.17,198,0.956
42,24.2,9.12,201,0.9587
44,27.8,7.88,213,0.9299
48,31.6,7.87,220,0.8698
40,31.0,8.54,232,0.8097
39,32.0,7.66,246,0.7496
41,34.7,6.69,256,0.6895
48,36.4,5.91,267,0.6294
53,34.4,6.65,263,0.5942
59,34.5,7.88,255,0.5839
59,34.1,8.73,257,0.5735
62,34.2,9.07,277,0.5632
70,34.8,6.98,308,0.5528
79,34.5,6.59,319,0.5425
82,33.3,6.75,320,0.5322
83,32.2,6.74,325,0.5218
83,31.4,6.48,333,0.5115
83,30.8,6.32,337,0.5011
84,30.5,6.22,334,0.4908
86,30.2,6.33,344,0.468
79,30.2,5.85,347,0.4329
66,31.1,4.1,347,0.3977
56,32.0,2.77,347,0.3625
50,33.5,2.41,355,0.3274
46,34.3,2.38,15,0.2922
43,34.9,2.28,38,0.257
41,35.1,2.14,53,0.2219
41,35.5,2.2,60,0.1867
43,36.3,2.62,72,0.1515
46,36.3,3.11,86,0.1164
50,35.4,3.51,93,0.0812
57,35.1,3.4,88,0.046
65,33.3,4.24,75,0.069
66,31.7,4.95,82,0.1502
62,30.2,5.6,92,0.2314
63,29.9,4.88,101,0.3126
62,29.7,5.03,111,0.3938
64,29.5,5.48,105,0.475
62,29.3,5.83,112,0.5562
62,29.2,6.23,120,0.6374
64,29.1,7.28,127,0.7186
67,29.4,7.67,130,0.7998
65,29.7,7.71,133,0.881
64,30.3,7.66,144,0.926
57,29.6,8.01,154,0.9348
62,33.8,7.25,156,0.9435
63,35.4,7.87,153,0.9523
56,34.8,6.77,149,0.9611
53,35.3,7.03,150,0.9699
66,38.3,7.78,134,0.9787
69,38.6,8.03,129,0.9551
67,38.5,6.65,137,0.8991
65,38.1,7.72,131,0.8432
65,39.4,7.79,138,0.7872
70,40.7,6.81,140,0.7312
73,41.1,5.89,140,0.6752
70,39.1,6.86,133,0.6519
71,38.9,6.64,149,0.6614
72,39.5,6.49,151,0.6708
71,39.4,6.66,147,0.6803
72,39.0,6.71,153,0.6898
75,37.8,7.13,158,0.6992
76,36.8,7.25,156,0.7087
76,36.2,7.34,151,0.7181
77,36.2,6.89,154,0.7276
82,37.6,7.58,157,0.7371
83,38.5,7.19,159,0.7465
85,38.6,7.31,161,0.7289
84,39.7,6.8,178,0.6841
77,42.0,6.96,173,0.6393
68,44.5,5.4,182,0.5945
61,47.2,5.41,183,0.5498
55,49.2,5.32,185,0.505
51,49.9,5.9,179,0.4602
48,50.1,6.07,189,0.4301
46,50.4,6.68,189,0.4148
46,51.1,7.34,197,0.3994
47,52.0,6.28,202,0.384
53,53.8,4.13,238,0.3687
72,57.5,2.87,241,0.3533
58,51.3,6.64,264,0.3365
68,52.2,6.56,262,0.3184
81,53.2,4.51,283,0.3002
81,52.7,4.24,262,0.2821
82,51.9,4.49,258,0.2639
86,51.2,3.37,258,0.2458
86,50.4,2.14,281,0.2276
94,48.8,0.98,24,0.2095
95,49.1,1.92,171,0.1913
91,49.7,4.02,215,0.1732
88,49.4,4.77,237,0.155
90,48.3,4.09,248,0.1391
89,49.6,3.33,221,0.1253
82,52.6,2.33,223,0.1116
75,54.3,1.26,198,0.0978
70,55.6,1.7,135,0.0841
60,56.8,1.84,131,0.0703
55,57.1,3.11,132,0.0566
55,57.3,3.62,141,0.1209
52,56.4,3.68,137,0.2634
50,55.4,5.86,143,0.4059
53,55.5,7.29,147,0.5484
60,56.8,6.81,140,0.6909
62,55.7,7.32,148,0.8334
66,55.0,7.77,145,0.9042
65,51.9,8.6,151,0.9032
64,49.4,8.75,149,0.9022
66,47.5,8.82,145,0.9012
69,45.8,8.54,142,0.9002
67,43.6,8.2,142,0.8992
64,41.5,8.16,144,0.8982
63,40.2,7.74,144,0.8972
62,39.3,7.61,141,0.8962
62,38.5,7.64,136,0.8952
63,37.9,7.99,133,0.8942
65,38.4,7.99,137,0.8633
65,42.5,7.64,143,0.8025
66,46.5,7.7,142,0.7417
67,49.1,6.39,140,0.6809
58,49.1,6.03,130,0.6201
53,50.5,6.47,129,0.5593
51,52.1,7.16,131,0.4985
50,52.9,7.81,130,0.5111
46,53.3,8.35,132,0.5972
46,53.4,7.22,138,0.6832
47,53.2,7.15,132,0.7693
50,53.3,7.03,130,0.8553
52,51.7,10.04,170,0.9414
74,55.1,8.36,201,0.9722
80,55.1,7.51,177,0.948
86,55.7,8.59,154,0.9237
90,55.5,8.15,138,0.8995
91,54.9,8.44,139,0.8752
92,54.5,8.38,147,0.8509
92,54.6,8.24,151,0.8267
94,55.1,8.38,157,0.8024
96,54.7,7.43,156,0.7782
96,54.1,7.31,163,0.7539
96,54.1,6.81,170,0.7296
96,54.1,6.1,178,0.7308
96,54.2,6.53,175,0.7575
90,54.9,7.63,175,0.7841
73,52.1,7.74,186,0.8108
54,47.4,8.3,193,0.8374
47,46.0,9.04,190,0.8641
46,46.2,11.57,195,0.8907
41,43.8,11.09,195,0.9099
38,42.2,8.83,190,0.9216
47,47.4,9.0,179,0.9334
46,45.8,8.91,171,0.9451
44,45.3,9.7,172,0.9568
46,45.0,10.32,184,0.9685
41,42.9,9.01,177,0.9508
46,43.5,9.79,191,0.9035
58,45.1,6.85,203,0.8563
66,45.8,5.98,198,0.809
68,45.7,7.47,205,0.7618
71,46.2,6.34,232,0.7146
78,46.4,4.96,242,0.6673
82,46.6,4.41,237,0.6201
87,46.5,4.66,235,0.5728
87,46.2,4.62,248,0.5256
88,46.0,4.34,244,0.4784
91,45.7,3.54,223,0.4311
89,47.1,2.75,170,0.3839
76,48.7,2.8,145,0.3366
66,49.5,1.58,125,0.2894
58,50.1,2.25,111,0.2422
53,50.2,3.32,111,0.1949
50,50.2,4.11,94,0.1477
49,50.1,4.62,95,0.1451
49,49.6,5.29,112,0.187
48,48.7,5.6,106,0.229
55,49.5,5.91,94,0.271
61,49.1,6.5,89,0.313
67,47.6,7.33,79,0.3549
69,45.3,7.92,65,0.3695
75,46.9,4.84,83,0.3565
86,50.0,6.32,79,0.3436
87,50.7,8.15,104,0.3306
82,50.7,9.34,138,0.3176
90,52.6,7.99,137,0.3047
92,52.8,7.42,136,0.2917
93,53.1,7.46,148,0.2788
95,53.1,6.58,136,0.2658
97,52.4,5.91,124,0.2529
98,52.4,4.96,138,0.2399
98,52.6,3.74,164,0.2319
95,53.0,5.17,223,0.2288
91,51.9,5.22,234,0.2256
81,50.5,4.25,229,0.2225
67,48.4,3.77,212,0.2194
55,45.7,4.13,187,0.2162
55,46.5,5.66,163,0.2131
52,46.1,5.86,155,0.2173
51,45.8,6.47,148,0.2289
51,45.6,7.15,162,0.2405
52,45.1,6.73,175,0.252
50,42.0,6.13,174,0.2636
55,42.5,4.51,176,0.2752
64,43.3,5.22,144,0.2821
67,43.3,6.24,145,0.2845
75,44.3,5.97,140,0.2869
84,45.3,5.86,143,0.2893
87,46.0,4.62,162,0.2917
91,47.3,3.11,184,0.294
94,48.3,0.82,166,0.2964
94,48.3,0.76,23,0.2988
95,48.4,1.84,311,0.3012
95,48.1,3.03,352,0.3036
93,47.9,3.92,354,0.306
95,47.8,5.0,340,0.3084
93,47.9,4.25,330,0.3107
92,48.8,2.97,340,0.3131
92,49.2,2.62,317,0.3155
92,49.9,2.82,297,0.3179
91,51.0,2.97,290,0.3203
81,50.8,3.49,283,0.3227
66,48.9,2.75,280,0.325
63,47.9,1.02,281,0.3274
65,47.9,1.27,315,0.3298
70,49.2,2.46,297,0.3322
73,49.4,2.5,286,0.3346
78,49.9,1.53,281,0.337
83,49.9,3.93,187,0.3393
89,50.5,5.03,201,0.3417
85,49.2,5.02,227,0.3441
85,48.3,5.27,213,0.3465
83,47.0,6.4,231,0.3489
84,45.2,6.85,247,0.3513
85,44.6,6.84,249,0.3536
86,43.5,6.99,253,0.356
86,41.8,7.57,258,0.3584
85,40.1,7.28,261,0.3608
84,38.6,6.91,267,0.3632
86,37.7,6.11,266,0.3765
77,38.2,6.82,259,0.4006
62,36.7,4.18,253,0.4248
48,33.3,4.73,257,0.4489
41,31.7,4.97,255,0.4731
38,31.7,4.85,238,0.4972
35,31.9,5.59,226,0.5214
30,30.6,8.31,230,0.5391
28,29.4,9.1,231,0.5505
25,27.7,8.92,233,0.5618
26,27.6,8.78,240,0.5732
29,28.7,8.67,253,0.5845
42,33.2,7.55,281,0.5959
49,34.0,6.61,288,0.5757
57,34.7,6.48,290,0.524
61,34.9,7.23,284,0.4724
65,35.2,8.15,284,0.4207
69,35.0,7.38,283,0.369
73,34.8,6.7,272,0.3173
75,33.9,6.14,263,0.2657
74,32.1,6.0,269,0.214
76,31.9,5.87,279,0.1623
81,32.3,5.0,286,0.1106
87,32.9,4.33,277,0.059
89,33.1,2.7,272,0.0886
82,33.4,2.58,216,0.1997
64,32.2,2.98,194,0.3107
53,31.0,4.4,181,0.4217
47,30.3,6.53,195,0.5327
43,30.2,9.71,221,0.6438
45,30.0,10.82,232,0.7548
45,29.7,8.1,243,0.8093
45,28.8,7.26,263,0.8073
49,29.7,7.42,275,0.8052
55,30.5,6.79,284,0.8032
55,29.4,6.43,282,0.8012
56,28.9,6.14,286,0.7991
57,28.8,6.5,301,0.7654
69,31.0,6.09,312,0.7
74,32.0,4.61,311,0.6346
78,32.3,3.88,305,0.5691
76,31.7,4.34,296,0.5037
83,32.4,4.99,303,0.4383
83,31.9,4.87,279,0.3729
88,32.4,4.6,269,0.3074
88,32.4,4.16,260,0.242
95,33.5,4.4,267,0.1766
98,34.5,4.22,275,0.1112
100,34.8,3.92,276,0.0975
98,34.1,3.96,280,0.1356
96,33.8,5.53,283,0.1736
98,36.5,5.08,302,0.2117
94,37.6,4.22,301,0.2498
81,38.5,3.94,300,0.2879
75,38.2,4.0,302,0.326
72,36.2,4.83,310,0.3326
70,36.4,4.14,307,0.3077
64,35.6,4.86,323,0.2828
56,32.2,6.28,329,0.2579
59,32.7,6.93,327,0.233
72,34.5,5.86,323,0.2081
78,35.3,5.52,328,0.2095
86,36.5,5.95,319,0.2373
94,37.8,5.52,312,0.265
94,37.6,6.4,321,0.2928
94,38.1,6.44,317,0.3205
93,37.3,7.43,317,0.3483
92,36.2,7.32,305,0.376
92,34.7,7.24,305,0.4038
91,34.6,6.88,311,0.4315
90,34.2,7.0,313,0.4593
88,33.8,7.28,314,0.4871
87,33.3,7.57,316,0.481
81,33.4,8.26,308,0.4412
77,33.1,7.57,318,0.4014
75,32.8,6.94,319,0.3616
76,32.7,6.59,319,0.3217
75,33.2,6.39,320,0.2819
71,33.6,6.41,326,0.2421
69,34.0,5.58,327,0.2116
66,34.3,5.49,327,0.1905
66,34.5,4.93,342,0.1693
66,34.8,4.93,6,0.1482
68,34.7,5.14,13,0.127
71,34.6,4.57,10,0.1059
78,34.6,3.21,356,0.0941
79,34.9,3.0,358,0.0917
81,35.2,3.21,355,0.0893
84,35.4,3.3,346,0.0869
86,35.3,3.83,353,0.0844
85,34.8,4.7,360,0.082
89,34.7,5.22,355,0.0796
93,34.2,4.95,352,0.0772
95,34.1,4.83,354,0.0748
96,33.8,4.78,340,0.0724
97,33.7,5.06,335,0.07
98,33.8,5.0,348,0.0639
92,35.7,4.65,351,0.0542
81,37.0,2.62,342,0.0444
72,38.0,2.62,342,0.0347
59,36.7,2.9,358,0.025
56,36.2,2.5,2,0.0152
52,36.1,1.87,16,0.0055
53,36.8,1.78,38,0.0014
57,38.3,1.53,32,0.0028
59,38.5,1.58,35,0.0043
60,38.3,1.66,57,0.0057
59,38.4,0.85,45,0.0072
65,39.1,1.81,84,0.0086
80,39.8,2.33,133,0.0101
89,39.3,2.31,162,0.0115
91,38.6,2.62,187,0.013
92,38.7,2.55,206,0.0144
93,38.6,2.06,209,0.0159
93,38.0,3.91,212,0.0173
94,37.4,2.78,218,0.0188
90,37.8,1.08,202,0.0202
97,38.4,1.65,76,0.0217
100,36.0,2.12,71,0.0231
100,36.6,2.62,40,0.0246
99,35.3,2.97,33,0.0365
88,35.1,3.57,342,0.059
77,35.3,2.42,308,0.0815
61,33.2,3.18,294,0.1039
43,27.9,3.7,289,0.1264
33,24.6,4.34,285,0.1488
31,24.9,4.92,283,0.1713
30,24.9,4.9,290,0.1749
30,25.2,4.52,295,0.1598
32,26.7,4.24,289,0.1447
31,26.7,4.49,282,0.1296
31,25.7,4.44,284,0.1145
33,26.2,1.14,322,0.0994
49,30.1,3.13,117,0.1245
69,32.7,6.61,141,0.1896
69,31.5,6.2,159,0.2548
66,30.5,6.82,166,0.32
66,30.2,7.12,176,0.3851
70,30.8,7.04,203,0.4503
70,30.5,6.63,236,0.5155
67,29.4,6.64,239,0.5807
69,29.0,6.44,234,0.6458
73,29.4,6.58,224,0.711
72,30.0,6.8,221,0.7762
70,30.2,7.24,213,0.8125
72,35.8,7.57,209,0.8201
61,36.8,7.22,211,0.8277
51,36.5,7.67,211,0.8353
42,35.5,8.64,222,0.8429
43,36.1,10.07,246,0.8505
43,34.9,10.64,243,0.8581
55,38.3,10.59,251,0.8348
80,43.7,10.3,259,0.7808
88,43.3,8.98,262,0.7267
86,42.1,8.04,264,0.6727
77,40.1,8.56,256,0.6186
69,37.1,8.81,261,0.5645
64,33.8,7.69,283,0.5368
63,30.8,7.67,282,0.5353
64,29.3,7.62,284,0.5338
59,27.1,9.05,286,0.5323
64,26.3,8.19,288,0.5309
67,26.7,6.96,286,0.5294
64,24.7,8.37,285,0.5279
60,21.3,7.98,282,0.5264
62,20.6,7.04,281,0.5249
64,20.3,6.55,277,0.5235
65,20.0,6.71,273,0.522
65,20.2,6.7,271,0.5137
62,21.3,6.2,270,0.4988
56,20.0,7.01,284,0.4838
55,20.5,6.48,283,0.4688
56,21.1,6.43,275,0.4538
55,21.4,6.14,277,0.4388
52,21.4,6.23,276,0.4238
50,20.4,6.12,281,0.3836
48,20.0,6.01,288,0.3184
49,20.8,5.7,292,0.2532
49,20.9,4.88,298,0.188
48,20.4,4.29,298,0.1228
49,20.3,3.83,303,0.0576
50,20.4,3.8,305,0.0561
65,24.0,6.23,19,0.1184
82,26.7,6.74,41,0.1807
74,23.8,5.2,38,0.243
72,23.2,4.52,35,0.3052
72,23.0,4.03,23,0.3675
72,22.5,4.59,16,0.4298
69,21.3,4.9,359,0.492
71,20.4,5.77,346,0.5543
73,19.4,6.17,335,0.6166
75,19.2,6.09,318,0.6789
75,19.0,6.14,300,0.6875
72,19.7,6.72,307,0.6426
68,19.3,6.48,308,0.5976
64,19.5,5.94,314,0.5527
60,18.8,6.23,318,0.5077
56,17.9,6.09,312,0.4627
54,17.2,6.08,306,0.4178
53,17.6,6.35,303,0.3808
53,17.9,6.72,307,0.3517
50,17.0,6.48,308,0.3227
50,17.7,5.88,305,0.2936
45,16.6,6.74,305,0.2645
45,16.0,3.96,339,0.2355
72,21.4,4.98,38,0.2258
75,21.1,3.83,41,0.2355
69,19.5,2.02,9,0.2452
82,21.6,2.28,285,0.2549
83,20.8,4.32,265,0.2647
83,21.0,5.8,268,0.2744
82,20.7,6.44,276,0.2841
80,20.3,6.41,293,0.2938
76,19.6,6.49,299,0.3035
78,19.9,6.31,297,0.3132
82,20.5,5.77,284,0.323
84,21.1,6.11,267,0.3606
73,21.9,5.66,262,0.4261
61,19.6,5.97,261,0.4917
59,22.9,7.07,278,0.5572
51,21.8,9.35,295,0.6227
46,20.2,9.42,292,0.6883
48,21.0,8.82,293,0.7538
45,20.3,8.54,297,0.7733
44,21.3,7.34,298,0.7467
40,20.2,7.66,294,0.7202
36,18.8,8.17,292,0.6936
33,17.3,8.17,292,0.667
35,18.6,4.72,275,0.6405
47,22.9,2.94,288,0.6427
62,24.2,3.54,223,0.6736
58,22.3,6.04,246,0.7045
54,20.4,7.8,269,0.7355
55,20.3,7.4,270,0.7664
58,19.6,6.63,265,0.7973
60,19.2,6.71,253,0.8283
60,19.1,7.71,247,0.8592
60,19.6,8.05,243,0.8902
63,20.7,7.66,237,0.9211
65,21.9,8.04,235,0.952
67,23.4,8.46,237,0.9482
62,27.2,8.63,245,0.9096
56,29.4,7.57,255,0.871
49,31.0,7.38,261,0.8323
44,32.6,7.07,262,0.7937
40,33.9,6.59,260,0.7551
36,33.8,6.99,261,0.7165
30,31.2,8.5,269,0.7116
30,30.4,9.43,265,0.7404
34,31.2,8.59,258,0.7692
30,28.7,8.71,261,0.798
31,28.6,8.71,261,0.8268
35,30.0,7.76,255,0.8556
39,30.7,7.4,254,0.8418
48,31.7,6.83,252,0.7854
51,31.1,7.65,241,0.729
51,30.5,8.17,255,0.6726
54,31.3,6.93,265,0.6162
54,30.9,6.86,262,0.5598
55,31.2,6.21,255,0.5035
57,31.5,5.87,247,0.4471
60,32.0,5.25,262,0.3907
62,32.1,4.91,266,0.3343
66,31.5,5.2,259,0.2779
71,32.1,4.85,256,0.2473
62,33.5,4.83,246,0.2426
52,34.3,2.73,242,0.2379
46,35.1,2.19,227,0.2331
42,35.3,3.24,189,0.2284
40,35.8,4.98,190,0.2237
39,36.3,5.15,204,0.2189
41,36.8,4.68,196,0.2493
43,37.8,3.49,193,0.3149
41,37.0,5.14,207,0.3805
46,38.1,7.36,227,0.4461
63,42.3,5.94,257,0.5116
75,44.4,4.11,252,0.5772
75,44.4,4.98,218,0.6213
79,44.1,5.14,217,0.6439
81,43.1,5.87,226,0.6665
86,43.8,6.16,228,0.689
88,44.2,6.44,234,0.7116
90,44.4,6.91,248,0.7342
92,44.5,6.92,266,0.7568
92,44.4,7.32,292,0.7794
93,43.7,6.47,302,0.802
93,41.1,7.95,310,0.8246
88,37.6,7.81,310,0.8471
86,34.0,8.31,310,0.8625
85,33.8,8.2,308,0.8705
79,31.5,8.21,304,0.8785
73,29.7,8.35,302,0.8866
66,28.3,8.38,303,0.8946
61,27.6,8.35,304,0.9026
58,26.8,8.4,308,0.9107
54,26.7,8.22,311,0.9028
50,26.1,7.23,311,0.8789
46,25.0,7.08,313,0.8551
42,23.8,7.36,313,0.8312
41,23.0,6.93,314,0.8073
47,24.1,4.2,357,0.7835
70,26.0,5.05,27,0.7392
75,25.7,6.19,31,0.6746
78,25.5,5.5,27,0.61
81,25.9,4.82,42,0.5454
84,26.5,5.02,44,0.4807
82,26.3,5.32,41,0.4161
79,26.0,4.69,40,0.3515
80,26.4,4.26,39,0.2868
81,27.0,4.12,39,0.2222
